date,area_type,area_name,daily_cases,cum_cases,new_deaths_28days,cum_deaths_28days,new_deaths_60days,cum_deaths_60days,new_first_episode,cum_first_episode,new_reinfections,cum_reinfections,new_virus_test,cum_virus_test,new_pcr_test,cum_pcr_test,new_lfd_test,cum_lfd_test,test_roll_pos_pct,test_roll_people,new_first_dose,cum_first_dose,new_second_dose,cum_second_dose,new_third_dose,cum_third_dose,new_admissions,cum_admissions,hospital_cases,ventilator_beds,trans_rate_min,trans_rate_max,trans_growth_min,trans_growth_max
2022-06-27,nation,England,21897.0,19093649.0,73.0,157180.0,99.0,192334.0,17278.0,18032038.0,4619.0,1061611.0,285513,519012603,70371,212011553,215142.0,307001050.0,8.0,308856.0,1243.0,43775671.0,4458.0,41522373.0,6851.0,32673331.0,1438.0,767321.0,7822.0,192.0,,,,
2022-06-26,nation,England,18040.0,19071752.0,66.0,157107.0,91.0,192235.0,14412.0,18014760.0,3628.0,1056992.0,169618,518727090,50390,211941182,119228.0,306785908.0,7.7,306858.0,1118.0,43774428.0,3691.0,41517915.0,4214.0,32666480.0,1276.0,765883.0,7455.0,188.0,,,,
2022-06-25,nation,England,14478.0,19053712.0,71.0,157041.0,102.0,192144.0,11846.0,18000348.0,2632.0,1053364.0,156478,518557472,55661,211890792,100817.0,306666680.0,7.5,306381.0,3217.0,43773310.0,9583.0,41514224.0,9984.0,32662266.0,1011.0,764607.0,6973.0,177.0,,,,
2022-06-24,nation,England,15627.0,19039234.0,55.0,156970.0,80.0,192042.0,12680.0,17988502.0,2947.0,1050732.0,203231,518400994,64061,211835131,139170.0,306565863.0,7.3,303461.0,1537.0,43770093.0,4482.0,41504641.0,6846.0,32652282.0,1072.0,763596.0,6752.0,168.0,1.1,1.4,2.0,5.0
2022-06-23,nation,England,16700.0,19023607.0,72.0,156915.0,108.0,191962.0,13497.0,17975822.0,3203.0,1047785.0,229372,518197763,70220,211771070,159152.0,306426693.0,7.0,301410.0,1208.0,43768556.0,3502.0,41500159.0,6140.0,32645436.0,1210.0,762524.0,6401.0,154.0,,,,
2022-06-22,nation,England,17764.0,19006907.0,67.0,156843.0,98.0,191854.0,14461.0,17962325.0,3303.0,1044582.0,206081,517968391,65601,211700850,140480.0,306267541.0,6.7,298305.0,1389.0,43767348.0,3841.0,41496657.0,6522.0,32639296.0,1133.0,761314.0,6177.0,149.0,,,,
2022-06-21,nation,England,17531.0,18989143.0,56.0,156776.0,77.0,191756.0,14193.0,17947864.0,3338.0,1041279.0,217061,517762310,68754,211635249,148307.0,306127061.0,6.4,296319.0,1302.0,43765959.0,3696.0,41492816.0,6260.0,32632774.0,1155.0,760181.0,6002.0,149.0,,,,
2022-06-20,nation,England,16922.0,18971612.0,60.0,156720.0,90.0,191679.0,13614.0,17933671.0,3308.0,1037941.0,266629,517545249,67584,211566495,199045.0,305978754.0,6.1,296315.0,1131.0,43764657.0,3798.0,41489120.0,5656.0,32626514.0,1055.0,759026.0,5726.0,150.0,,,,
2022-06-19,nation,England,14524.0,18954690.0,58.0,156660.0,90.0,191589.0,11857.0,17920057.0,2667.0,1034633.0,158602,517278620,46007,211498911,112595.0,305779709.0,5.8,298790.0,1004.0,43763526.0,2853.0,41485322.0,3008.0,32620858.0,942.0,757971.0,5436.0,139.0,,,,
2022-06-18,nation,England,11635.0,18940166.0,51.0,156602.0,98.0,191499.0,9652.0,17908200.0,1983.0,1031966.0,143373,517120018,50277,211452904,93096.0,305667114.0,5.6,301122.0,2893.0,43762522.0,8338.0,41482469.0,8611.0,32617850.0,797.0,757029.0,5183.0,138.0,,,,
2022-06-17,nation,England,11640.0,18928531.0,52.0,156551.0,90.0,191401.0,9631.0,17898548.0,2009.0,1029983.0,190552,516976645,65975,211402627,124577.0,305574018.0,5.4,306530.0,1420.0,43759629.0,3741.0,41474131.0,5904.0,32609239.0,829.0,756232.0,5037.0,120.0,,,,
2022-06-16,nation,England,11915.0,18916891.0,58.0,156499.0,96.0,191311.0,9655.0,17888917.0,2260.0,1027974.0,214024,516786093,65360,211336652,148664.0,305449441.0,5.1,312778.0,1341.0,43758209.0,3630.0,41470390.0,6289.0,32603335.0,822.0,755403.0,5008.0,130.0,,,,
2022-06-15,nation,England,12388.0,18904976.0,46.0,156441.0,87.0,191215.0,10106.0,17879262.0,2282.0,1025714.0,196060,516572069,66213,211271292,129847.0,305300777.0,5.0,318171.0,1425.0,43756868.0,3935.0,41466760.0,6571.0,32597046.0,842.0,754581.0,4843.0,132.0,,,,
2022-06-14,nation,England,12661.0,18892588.0,38.0,156395.0,82.0,191128.0,10410.0,17869156.0,2251.0,1023432.0,206342,516376009,68268,211205079,138074.0,305170930.0,4.8,321152.0,1410.0,43755443.0,3662.0,41462825.0,6881.0,32590475.0,763.0,753739.0,4722.0,130.0,,,,
2022-06-13,nation,England,12956.0,18879927.0,37.0,156357.0,81.0,191046.0,10470.0,17858746.0,2486.0,1021181.0,262207,516169667,69849,211136811,192358.0,305032856.0,4.6,327220.0,1183.0,43754033.0,3103.0,41459163.0,6008.0,32583594.0,722.0,752976.0,4602.0,128.0,,,,
2022-06-12,nation,England,10718.0,18866971.0,31.0,156320.0,82.0,190965.0,8838.0,17848276.0,1880.0,1018695.0,150990,515907460,49371,211066962,101619.0,304840498.0,4.3,334596.0,1339.0,43752850.0,3370.0,41456060.0,4139.0,32577586.0,659.0,752254.0,4408.0,126.0,,,,
2022-06-11,nation,England,8468.0,18856253.0,43.0,156289.0,76.0,190883.0,7043.0,17839438.0,1425.0,1016815.0,143150,515756470,58181,211017591,84969.0,304738879.0,4.2,339586.0,3535.0,43751511.0,9536.0,41452690.0,10687.0,32573447.0,583.0,751595.0,4257.0,125.0,,,,
2022-06-10,nation,England,9154.0,18847785.0,53.0,156246.0,104.0,190807.0,7639.0,17832395.0,1515.0,1015390.0,196954,515613320,70136,210959410,126818.0,304653910.0,4.1,341178.0,1629.0,43747976.0,4374.0,41443154.0,7447.0,32562760.0,589.0,751012.0,4262.0,117.0,,,,
2022-06-09,nation,England,9589.0,18838631.0,36.0,156193.0,88.0,190703.0,7902.0,17824756.0,1687.0,1013875.0,221683,515416366,71985,210889274,149698.0,304527092.0,3.9,331181.0,1501.0,43746347.0,3735.0,41438780.0,7030.0,32555313.0,627.0,750423.0,4082.0,127.0,,,,
2022-06-08,nation,England,9952.0,18829042.0,41.0,156157.0,104.0,190615.0,8184.0,17816854.0,1768.0,1012188.0,201328,515194683,70147,210817289,131181.0,304377394.0,3.7,318420.0,1558.0,43744846.0,4078.0,41435045.0,7953.0,32548283.0,664.0,749796.0,4096.0,124.0,,,,
2022-06-07,nation,England,9484.0,18819090.0,40.0,156116.0,99.0,190511.0,7813.0,17808670.0,1671.0,1010420.0,208264,514993355,73106,210747142,135158.0,304246213.0,3.5,316658.0,1528.0,43743288.0,3888.0,41430967.0,7667.0,32540330.0,577.0,749132.0,4108.0,116.0,,,,
2022-06-06,nation,England,9800.0,18809606.0,51.0,156076.0,107.0,190412.0,8049.0,17800857.0,1751.0,1008749.0,265584,514785091,76921,210674036,188663.0,304111055.0,3.3,312044.0,1459.0,43741760.0,3712.0,41427079.0,7196.0,32532663.0,606.0,748555.0,4126.0,120.0,,,,
2022-06-05,nation,England,8351.0,18799806.0,45.0,156025.0,103.0,190305.0,6942.0,17792808.0,1409.0,1006998.0,153363,514519507,54504,210597115,98859.0,303922392.0,3.1,310992.0,691.0,43740301.0,2119.0,41423367.0,2445.0,32525467.0,531.0,747949.0,3965.0,113.0,,,,
2022-06-04,nation,England,6278.0,18791455.0,48.0,155980.0,131.0,190202.0,5358.0,17785866.0,920.0,1005589.0,136579,514366144,56884,210542611,79695.0,303823533.0,3.0,310757.0,2417.0,43739610.0,5544.0,41421248.0,5989.0,32523022.0,443.0,747418.0,3835.0,111.0,,,,
2022-06-03,nation,England,5582.0,18785177.0,35.0,155932.0,103.0,190071.0,4791.0,17780508.0,791.0,1004669.0,155622,514229565,59389,210485727,96233.0,303743838.0,2.9,313863.0,588.0,43737193.0,859.0,41415704.0,1194.0,32517033.0,404.0,746975.0,3849.0,125.0,,,,
2022-06-02,nation,England,5081.0,18779595.0,46.0,155897.0,123.0,189968.0,4334.0,17775717.0,747.0,1003878.0,161823,514073943,57788,210426338,104035.0,303647605.0,2.8,328699.0,677.0,43736605.0,1394.0,41414845.0,1944.0,32515839.0,412.0,746571.0,3841.0,126.0,,,,
2022-06-01,nation,England,5713.0,18774514.0,40.0,155851.0,110.0,189845.0,4956.0,17771383.0,757.0,1003131.0,183835,513912120,71479,210368550,112356.0,303543570.0,2.7,346564.0,3047.0,43735928.0,7337.0,41413451.0,9456.0,32513895.0,480.0,746159.0,3800.0,123.0,,,,
2022-05-31,nation,England,5734.0,18768801.0,56.0,155811.0,124.0,189735.0,4904.0,17766427.0,830.0,1002374.0,196264,513728285,72033,210297071,124231.0,303431214.0,2.6,355620.0,2709.0,43732881.0,7724.0,41406114.0,9911.0,32504439.0,502.0,745679.0,4036.0,119.0,,,,
2022-05-30,nation,England,5928.0,18763067.0,59.0,155755.0,125.0,189611.0,5041.0,17761523.0,887.0,1001544.0,245843,513532021,76239,210225038,169604.0,303306983.0,2.6,365634.0,2493.0,43730172.0,6759.0,41398390.0,9302.0,32494528.0,465.0,745177.0,4091.0,121.0,,,,
2022-05-29,nation,England,4687.0,18757139.0,36.0,155696.0,118.0,189486.0,3996.0,17756482.0,691.0,1000657.0,147197,513286178,54168,210148799,93029.0,303137379.0,2.5,374900.0,1502.0,43727679.0,3803.0,41391631.0,4970.0,32485226.0,428.0,744712.0,4018.0,124.0,,,,
2022-05-28,nation,England,4153.0,18752452.0,54.0,155660.0,129.0,189368.0,3561.0,17752486.0,592.0,999966.0,147614,513138981,65783,210094631,81831.0,303044350.0,2.5,378332.0,3436.0,43726177.0,9789.0,41387828.0,11128.0,32480256.0,382.0,744284.0,4013.0,127.0,,,,
2022-05-27,nation,England,4495.0,18748299.0,54.0,155606.0,137.0,189239.0,3828.0,17748925.0,667.0,999374.0,208337,512991367,83579,210028848,124758.0,302962519.0,2.6,377763.0,2046.0,43722741.0,5022.0,41378039.0,8598.0,32469128.0,442.0,743902.0,4197.0,134.0,0.7,0.9,-4.0,-2.0
2022-05-26,nation,England,4819.0,18743804.0,63.0,155552.0,157.0,189102.0,4001.0,17745097.0,818.0,998707.0,236554,512783030,79736,209945269,156818.0,302837761.0,2.6,377589.0,1801.0,43720695.0,4448.0,41373017.0,8393.0,32460530.0,421.0,743460.0,4365.0,134.0,,,,
2022-05-25,nation,England,5191.0,18738985.0,44.0,155489.0,103.0,188945.0,4306.0,17741096.0,885.0,997889.0,223388,512546476,84555,209865533,138833.0,302680943.0,2.8,374681.0,1949.0,43718894.0,4183.0,41368569.0,8853.0,32452137.0,475.0,743039.0,4489.0,137.0,,,,
2022-05-24,nation,England,5593.0,18733794.0,45.0,155445.0,149.0,188842.0,4648.0,17736790.0,945.0,997004.0,230089,512323088,86001,209780978,144088.0,302542110.0,2.9,369688.0,1956.0,43716945.0,4092.0,41364386.0,8895.0,32443284.0,461.0,742564.0,4639.0,142.0,,,,
2022-05-23,nation,England,6248.0,18728201.0,60.0,155400.0,156.0,188693.0,5124.0,17732142.0,1124.0,996059.0,289036,512092999,85450,209694977,203586.0,302398022.0,3.1,366530.0,1792.0,43714989.0,3694.0,41360294.0,8142.0,32434389.0,505.0,742103.0,5010.0,150.0,,,,
2022-05-22,nation,England,5151.0,18721953.0,62.0,155340.0,158.0,188537.0,4345.0,17727018.0,806.0,994935.0,166825,511803963,61321,209609527,105504.0,302194436.0,3.2,372159.0,1721.0,43713197.0,3371.0,41356600.0,4755.0,32426247.0,463.0,741598.0,5047.0,156.0,,,,
2022-05-21,nation,England,4243.0,18716802.0,63.0,155278.0,146.0,188379.0,3589.0,17722673.0,654.0,994129.0,157418,511637138,67608,209548206,89810.0,302088932.0,3.2,373019.0,4567.0,43711476.0,9738.0,41353229.0,12603.0,32421492.0,387.0,741135.0,5065.0,164.0,,,,
2022-05-20,nation,England,5049.0,18712559.0,67.0,155215.0,169.0,188233.0,4240.0,17719084.0,809.0,993475.0,218331,511479720,82043,209480598,136288.0,301999122.0,3.4,366485.0,2724.0,43706909.0,5500.0,41343491.0,10406.0,32408889.0,450.0,740748.0,5187.0,171.0,,,,
2022-05-19,nation,England,5785.0,18707510.0,58.0,155148.0,144.0,188064.0,4733.0,17714844.0,1052.0,992666.0,227578,511261389,66775,209398555,160803.0,301862834.0,3.4,366899.0,2419.0,43704185.0,4863.0,41337991.0,10458.0,32398483.0,573.0,740298.0,5356.0,165.0,,,,
2022-05-18,nation,England,6391.0,18701725.0,57.0,155090.0,143.0,187920.0,5316.0,17710111.0,1075.0,991614.0,221054,511033811,73642,209331780,147412.0,301702031.0,3.5,368399.0,2509.0,43701766.0,5152.0,41333128.0,10782.0,32388025.0,626.0,739725.0,5425.0,161.0,,,,
2022-05-17,nation,England,6833.0,18695334.0,84.0,155033.0,178.0,187777.0,5678.0,17704795.0,1155.0,990539.0,241559,510812757,84483,209258138,157076.0,301554619.0,3.5,373851.0,2791.0,43699257.0,4909.0,41327976.0,10791.0,32377243.0,576.0,739099.0,5733.0,173.0,,,,
2022-05-16,nation,England,7886.0,18688501.0,68.0,154949.0,178.0,187599.0,6455.0,17699117.0,1431.0,989384.0,318178,510571198,90659,209173655,227519.0,301397543.0,3.5,381415.0,2209.0,43696466.0,4515.0,41323067.0,9528.0,32366452.0,589.0,738523.0,6024.0,159.0,,,,
2022-05-15,nation,England,6730.0,18680615.0,84.0,154881.0,204.0,187421.0,5637.0,17692662.0,1093.0,987953.0,187829,510253020,64440,209082996,123389.0,301170024.0,3.5,389922.0,2381.0,43694257.0,4526.0,41318552.0,6046.0,32356924.0,566.0,737934.0,6158.0,170.0,,,,
2022-05-14,nation,England,5139.0,18673885.0,83.0,154797.0,180.0,187217.0,4312.0,17687025.0,827.0,986860.0,164135,510065191,62263,209018556,101872.0,301046635.0,3.6,394357.0,5609.0,43691876.0,11439.0,41314026.0,13539.0,32350878.0,553.0,737368.0,6147.0,168.0,,,,
2022-05-13,nation,England,5794.0,18668746.0,89.0,154714.0,205.0,187037.0,4906.0,17682713.0,888.0,986033.0,212993,509901056,57610,208956293,155383.0,300944763.0,3.6,401214.0,2938.0,43686267.0,6172.0,41302587.0,10797.0,32337339.0,542.0,736815.0,6366.0,162.0,0.7,0.9,-6.0,-3.0
2022-05-12,nation,England,6376.0,18662952.0,101.0,154625.0,190.0,186832.0,5342.0,17677807.0,1034.0,985145.0,228415,509688063,41203,208898683,187212.0,300789380.0,3.7,406454.0,2782.0,43683329.0,6280.0,41296415.0,11171.0,32326542.0,680.0,736273.0,6602.0,162.0,,,,
2022-05-11,nation,England,7265.0,18656576.0,92.0,154524.0,214.0,186642.0,6065.0,17672465.0,1200.0,984111.0,235806,509459648,65015,208857480,170791.0,300602168.0,3.8,412725.0,2728.0,43680547.0,6708.0,41290135.0,11748.0,32315371.0,671.0,735593.0,7034.0,170.0,,,,
2022-05-10,nation,England,8155.0,18649311.0,109.0,154432.0,219.0,186428.0,6775.0,17666400.0,1380.0,982911.0,267867,509223842,90416,208792465,177451.0,300431377.0,3.9,420246.0,2854.0,43677819.0,6614.0,41283427.0,11466.0,32303623.0,726.0,734922.0,7363.0,175.0,,,,
2022-05-09,nation,England,8878.0,18641156.0,104.0,154323.0,212.0,186209.0,7334.0,17659625.0,1544.0,981531.0,343095,508955975,99970,208702049,243125.0,300253926.0,4.0,435940.0,2564.0,43674965.0,6248.0,41276813.0,10268.0,32292157.0,731.0,734196.0,7647.0,187.0,,,,
2022-05-08,nation,England,7664.0,18632278.0,106.0,154219.0,239.0,185997.0,6417.0,17652291.0,1247.0,979987.0,205000,508612880,69738,208602079,135262.0,300010801.0,4.0,425566.0,2644.0,43672401.0,5964.0,41270565.0,6826.0,32281889.0,669.0,733465.0,7715.0,199.0,,,,
2022-05-07,nation,England,6356.0,18624614.0,118.0,154113.0,217.0,185758.0,5448.0,17645874.0,908.0,978740.0,194762,508407880,78415,208532341,116347.0,299875539.0,4.1,424951.0,6528.0,43669757.0,13874.0,41264601.0,15841.0,32275063.0,607.0,732796.0,7768.0,199.0,,,,
2022-05-06,nation,England,7518.0,18618258.0,124.0,153995.0,245.0,185541.0,6374.0,17640426.0,1144.0,977832.0,268478,508213118,94558,208453926,173920.0,299759192.0,4.2,424440.0,3555.0,43663229.0,7943.0,41250727.0,12917.0,32259222.0,721.0,732189.0,8170.0,211.0,,,,
2022-05-05,nation,England,8594.0,18610740.0,118.0,153871.0,244.0,185296.0,7217.0,17634052.0,1377.0,976688.0,293493,507944640,88355,208359368,205138.0,299585272.0,4.3,420854.0,3329.0,43659674.0,6775.0,41242784.0,12411.0,32246305.0,777.0,731468.0,8596.0,224.0,,,,
2022-05-04,nation,England,9783.0,18602146.0,125.0,153753.0,233.0,185052.0,8242.0,17626835.0,1541.0,975311.0,290441,507651147,99618,208271013,190823.0,299380134.0,4.4,425144.0,3770.0,43656345.0,7241.0,41236009.0,13236.0,32233894.0,873.0,730691.0,8950.0,241.0,,,,
2022-05-03,nation,England,11156.0,18592363.0,123.0,153628.0,230.0,184819.0,9308.0,17618593.0,1848.0,973770.0,338101,507360706,100982,208171395,237119.0,299189311.0,4.5,429370.0,3275.0,43652575.0,6391.0,41228768.0,11849.0,32220658.0,893.0,729818.0,9243.0,237.0,,,,
2022-05-02,nation,England,10343.0,18581207.0,140.0,153505.0,251.0,184589.0,8744.0,17609285.0,1599.0,971922.0,278968,507022605,77882,208070413,201086.0,298952192.0,4.6,429145.0,1414.0,43649300.0,2003.0,41222377.0,2857.0,32208809.0,828.0,728925.0,9326.0,248.0,,,,
2022-05-01,nation,England,7718.0,18570864.0,158.0,153365.0,254.0,184338.0,6638.0,17600541.0,1080.0,970323.0,200120,506743637,69225,207992531,130895.0,298751106.0,4.8,461115.0,2853.0,43647886.0,5056.0,41220374.0,5908.0,32205952.0,807.0,728097.0,9355.0,256.0,,,,
2022-04-30,nation,England,6863.0,18563146.0,166.0,153207.0,270.0,184084.0,5944.0,17593903.0,919.0,969243.0,210840,506543517,82087,207923306,128753.0,298620211.0,4.9,464995.0,7537.0,43645033.0,13705.0,41215318.0,16024.0,32200044.0,718.0,727290.0,9499.0,265.0,,,,
2022-04-29,nation,England,7992.0,18556283.0,155.0,153041.0,246.0,183814.0,6860.0,17587959.0,1132.0,968324.0,268554,506332677,77540,207841219,191014.0,298491458.0,5.1,468439.0,3941.0,43637496.0,8090.0,41201613.0,13141.0,32184020.0,872.0,726572.0,9938.0,259.0,0.7,0.9,-6.0,-3.0
2022-04-28,nation,England,9057.0,18548291.0,170.0,152886.0,273.0,183568.0,7721.0,17581099.0,1336.0,967192.0,292485,506064123,58995,207763679,233490.0,298300444.0,5.3,477979.0,3609.0,43633555.0,6983.0,41193523.0,12406.0,32170879.0,936.0,725700.0,10432.0,252.0,,,,
2022-04-27,nation,England,10120.0,18539234.0,164.0,152716.0,259.0,183295.0,8630.0,17573378.0,1490.0,965856.0,308078,505771638,88542,207704684,219536.0,298066954.0,5.6,481957.0,4017.0,43629946.0,7215.0,41186540.0,13696.0,32158473.0,1082.0,724764.0,10965.0,260.0,,,,
2022-04-26,nation,England,11294.0,18529114.0,154.0,152552.0,233.0,183036.0,9635.0,17564748.0,1659.0,964366.0,334696,505463560,111323,207616142,223373.0,297847418.0,5.9,490231.0,3542.0,43625929.0,6209.0,41179325.0,11827.0,32144777.0,1100.0,723682.0,11320.0,276.0,,,,
2022-04-25,nation,England,13401.0,18517820.0,168.0,152398.0,249.0,182803.0,11283.0,17555113.0,2118.0,962707.0,408946,505128864,106761,207504819,302185.0,297624045.0,6.2,504957.0,3364.0,43622387.0,6643.0,41173116.0,11196.0,32132950.0,1138.0,722582.0,11992.0,276.0,,,,
2022-04-24,nation,England,11867.0,18504419.0,161.0,152230.0,247.0,182554.0,10248.0,17543830.0,1619.0,960589.0,265771,504719918,78429,207398058,187342.0,297321860.0,6.5,489675.0,4151.0,43619023.0,7478.0,41166473.0,7901.0,32121754.0,1077.0,721444.0,12083.0,287.0,,,,
2022-04-23,nation,England,10572.0,18492552.0,179.0,152069.0,277.0,182307.0,9263.0,17533582.0,1309.0,958970.0,260477,504454147,97726,207319629,162751.0,297134518.0,6.6,487227.0,8791.0,43614872.0,15498.0,41158995.0,16764.0,32113853.0,1087.0,720367.0,12156.0,286.0,,,,
2022-04-22,nation,England,12528.0,18481980.0,192.0,151890.0,288.0,182030.0,10856.0,17524319.0,1672.0,957661.0,336357,504193670,108541,207221903,227816.0,296971767.0,6.8,485937.0,5851.0,43606081.0,9944.0,41143497.0,13626.0,32097089.0,1184.0,719280.0,12883.0,283.0,,,,
2022-04-21,nation,England,14520.0,18469452.0,182.0,151698.0,269.0,181742.0,12571.0,17513463.0,1949.0,955989.0,365434,503857313,105642,207113362,259792.0,296743951.0,7.2,463289.0,5997.0,43600230.0,9016.0,41133553.0,13382.0,32083463.0,1264.0,718096.0,13392.0,294.0,,,,
2022-04-20,nation,England,16973.0,18454932.0,209.0,151516.0,293.0,181473.0,14772.0,17500892.0,2201.0,954040.0,369777,503491879,119075,207007720,250702.0,296484159.0,7.5,469243.0,5802.0,43594233.0,9583.0,41124537.0,14165.0,32070081.0,1322.0,716832.0,14164.0,309.0,,,,
2022-04-19,nation,England,20595.0,18437959.0,178.0,151307.0,246.0,181180.0,17778.0,17486120.0,2817.0,951839.0,415027,503122102,114296,206888645,300731.0,296233457.0,7.8,470141.0,5994.0,43588431.0,9657.0,41114954.0,13275.0,32055916.0,1435.0,715510.0,14607.0,296.0,,,,
2022-04-18,nation,England,20567.0,18417364.0,226.0,151129.0,291.0,180934.0,17874.0,17468342.0,2693.0,949022.0,344493,502707075,87642,206774349,256851.0,295932726.0,8.1,467401.0,2306.0,43582437.0,3132.0,41105297.0,3678.0,32042641.0,1506.0,714075.0,14183.0,274.0,,,,
2022-04-17,nation,England,16262.0,18396797.0,225.0,150903.0,295.0,180643.0,14390.0,17450468.0,1872.0,946329.0,262768,502362582,75190,206686707,187578.0,295675875.0,8.3,506532.0,1439.0,43580131.0,2005.0,41102165.0,2259.0,32038963.0,1347.0,712569.0,14254.0,280.0,,,,
2022-04-16,nation,England,16091.0,18380535.0,229.0,150678.0,310.0,180348.0,14362.0,17436078.0,1729.0,944457.0,267611,502099814,85006,206611517,182605.0,295488297.0,8.5,518098.0,6395.0,43578692.0,10415.0,41100160.0,10365.0,32036704.0,1288.0,711222.0,14335.0,285.0,,,,
2022-04-15,nation,England,17305.0,18364444.0,216.0,150449.0,308.0,180038.0,15381.0,17421716.0,1924.0,942728.0,302748,501832203,86099,206526511,216649.0,295305692.0,8.6,528688.0,3570.0,43572297.0,4509.0,41089745.0,5363.0,32026339.0,1416.0,709934.0,14394.0,271.0,,,,
2022-04-14,nation,England,21435.0,18347139.0,239.0,150233.0,325.0,179730.0,18975.0,17406335.0,2460.0,940804.0,396571,501529455,106919,206440412,289652.0,295089043.0,8.6,565389.0,7511.0,43568727.0,10649.0,41085236.0,14141.0,32020976.0,1662.0,708518.0,14955.0,299.0,0.9,1.1,-2.0,1.0
2022-04-13,nation,England,25507.0,18325704.0,263.0,149994.0,350.0,179405.0,22618.0,17387360.0,2889.0,938344.0,422910,501132884,122203,206333493,300707.0,294799391.0,8.8,580393.0,7472.0,43561216.0,11149.0,41074587.0,14851.0,32006835.0,1898.0,706856.0,15399.0,306.0,,,,
2022-04-12,nation,England,27383.0,18300197.0,253.0,149731.0,324.0,179055.0,24179.0,17364742.0,3204.0,935455.0,435448,500709974,124462,206211290,310986.0,294498684.0,9.0,601015.0,6611.0,43553744.0,9820.0,41063438.0,13899.0,31991984.0,2003.0,704958.0,16131.0,339.0,,,,
2022-04-11,nation,England,30598.0,18272814.0,238.0,149478.0,307.0,178731.0,26942.0,17340563.0,3656.0,932251.0,501857,500274526,119786,206086828,382071.0,294187698.0,9.2,628910.0,6476.0,43547133.0,10173.0,41053618.0,13583.0,31978085.0,1909.0,702955.0,16442.0,337.0,,,,
2022-04-10,nation,England,25641.0,18242216.0,245.0,149240.0,323.0,178424.0,22870.0,17313621.0,2771.0,928595.0,352006,499772669,91674,205967042,260332.0,293805627.0,9.6,661907.0,4493.0,43540657.0,7584.0,41043445.0,8481.0,31964502.0,1792.0,701046.0,16039.0,329.0,,,,
2022-04-09,nation,England,23015.0,18216575.0,242.0,148995.0,309.0,178101.0,20509.0,17290751.0,2506.0,925824.0,356077,499420663,115773,205875368,240304.0,293545295.0,9.7,673314.0,8367.0,43536164.0,15094.0,41035861.0,16950.0,31956021.0,1702.0,699254.0,15876.0,323.0,,,,
2022-04-08,nation,England,27393.0,18193560.0,266.0,148753.0,336.0,177792.0,24310.0,17270242.0,3083.0,923318.0,464425,499064586,139321,205759595,325104.0,293304991.0,10.2,686062.0,5020.0,43527797.0,9848.0,41020767.0,14030.0,31939071.0,1751.0,697552.0,16366.0,315.0,,,,
2022-04-07,nation,England,31746.0,18166167.0,246.0,148487.0,309.0,177456.0,27980.0,17245932.0,3766.0,920235.0,509971,498600161,135318,205620274,374653.0,292979887.0,11.5,720016.0,4531.0,43522777.0,8590.0,41010919.0,12668.0,31925041.0,1999.0,695801.0,16600.0,312.0,,,,
2022-04-06,nation,England,36891.0,18134421.0,245.0,148241.0,318.0,177147.0,32602.0,17217952.0,4289.0,916469.0,551635,498090190,158676,205484956,392959.0,292605234.0,12.7,757148.0,4706.0,43518246.0,8644.0,41002329.0,12939.0,31912373.0,2176.0,693802.0,16587.0,317.0,,,,
2022-04-05,nation,England,40393.0,18097530.0,225.0,147996.0,291.0,176829.0,35749.0,17185350.0,4644.0,912180.0,569380,497538555,168558,205326280,400822.0,292212275.0,14.9,828477.0,4577.0,43513540.0,8371.0,40993685.0,12042.0,31899434.0,2308.0,691626.0,16552.0,319.0,,,,
2022-04-04,nation,England,45142.0,18057137.0,211.0,147771.0,284.0,176538.0,39810.0,17149601.0,5332.0,907536.0,617030,496969175,136977,205157722,480053.0,291811453.0,16.7,899927.0,4589.0,43508963.0,8654.0,40985314.0,11838.0,31887392.0,2164.0,689318.0,16466.0,306.0,,,,
2022-04-03,nation,England,35605.0,18011995.0,231.0,147560.0,297.0,176254.0,31744.0,17109791.0,3861.0,902204.0,490729,496352145,139904,205020745,350825.0,291331400.0,18.6,986718.0,2509.0,43504374.0,7570.0,40976660.0,7640.0,31875554.0,2103.0,687154.0,15989.0,306.0,,,,
2022-04-02,nation,England,31610.0,17976390.0,254.0,147329.0,317.0,175957.0,28262.0,17078047.0,3348.0,898343.0,446777,495861416,133958,204880841,312819.0,290980575.0,19.6,1007561.0,4868.0,43501865.0,14999.0,40969090.0,15435.0,31867914.0,1826.0,685051.0,15739.0,308.0,,,,
2022-04-01,nation,England,40343.0,17944780.0,216.0,147075.0,284.0,175640.0,35906.0,17049785.0,4437.0,894995.0,606808,495414639,198351,204746883,408457.0,290667756.0,20.6,1031330.0,3310.0,43496997.0,9684.0,40954091.0,12287.0,31852479.0,1846.0,683225.0,15966.0,311.0,1.1,1.2,1.0,4.0
2022-03-31,nation,England,45882.0,17904437.0,222.0,146859.0,272.0,175356.0,40710.0,17013879.0,5172.0,890558.0,682128,494807831,207270,204548532,474858.0,290259299.0,21.5,1056150.0,3724.0,43493687.0,11116.0,40944407.0,12983.0,31840192.0,2124.0,681379.0,15648.0,311.0,,,,
2022-03-30,nation,England,62750.0,17858555.0,212.0,146637.0,268.0,175084.0,55347.0,16973169.0,7403.0,885386.0,741921,494125703,219367,204341262,522554.0,289784441.0,22.2,1076433.0,3338.0,43489963.0,11127.0,40933291.0,13777.0,31827209.0,2355.0,679255.0,15632.0,318.0,,,,
